price,neighborhood_name,administritive_area,city,rooms,bathrooms,sqm,elevator,bool,driver,garden
1900000.0,Al Arid,Riyadh, North Riyadh,5,4,426.0,0,0,0,0
5000000.0,Al Malqa,Riyadh, North Riyadh,5,6,900.0,0,0,0,0
950000.0,As Salhiyah,Makkah, Jeddah,3,4,300.0,0,0,0,0
2400000.0,Ghirnatah,Riyadh, East Riyadh,7,7,850.0,0,0,0,0
2200000.0,Al Arid,Riyadh, North Riyadh,4,5,450.0,0,0,0,0
1300000.0,Tuwaiq,Riyadh, West Riyadh,3,3,360.0,0,0,0,0
2850000.0,Al Falah,Riyadh, North Riyadh,4,7,525.0,0,0,0,0
2100000.0,Al Arid,Riyadh, North Riyadh,4,7,443.0,0,0,0,0
3700000.0,Hittin,Riyadh, North Riyadh,5,5,500.0,0,0,0,0
1250000.0,Az Zomorod,Makkah, Jeddah,7,6,250.0,0,0,0,0
1450000.0,Al Arid,Riyadh, North Riyadh,4,3,270.0,0,0,0,0
3200000.0,Hittin,Riyadh, North Riyadh,5,5,436.0,0,0,0,0
2500000.0,Al Manar,Makkah, Jeddah,5,7,630.0,0,0,0,0
1800000.0,Al Yasmin,Riyadh, North Riyadh,4,3,360.0,0,0,0,0
1900000.0,An Narjis,Riyadh, North Riyadh,4,7,385.0,0,0,0,0
4500000.0,Hittin,Riyadh, North Riyadh,5,7,900.0,0,0,0,0
800000.0,Al Hazm,Riyadh, South Riyadh,4,3,312.0,0,0,0,0
2700000.0,Irqah,Riyadh, West Riyadh,5,7,450.0,0,0,0,0
1100000.0,Al Awali,Riyadh, Al Riyadh,6,4,300.0,0,0,0,0
1300000.0,Tuwaiq,Riyadh, West Riyadh,4,4,300.0,0,0,0,0
4000000.0,Al Yasmin,Riyadh, North Riyadh,5,7,750.0,0,0,0,0
4100000.0,Al Ghadir,Riyadh, North Riyadh,5,7,720.0,0,0,0,0
1600000.0,Taibah,Makkah, Jeddah,6,6,400.0,0,0,0,0
10000000.0,Al Malqa,Riyadh, North Riyadh,5,7,1050.0,0,0,0,0
3800000.0,Al Malqa,Riyadh, North Riyadh,5,5,600.0,0,0,0,0
1300000.0,Az Zomorod,Makkah, Jeddah,7,6,312.0,0,0,0,0
1300000.0,Al Falah,Makkah, Jeddah,7,7,360.0,0,0,0,0
1800000.0,Taibah,Makkah, Jeddah,6,6,400.0,0,0,0,0
1250000.0,Al Munsiyah,Riyadh, East Riyadh,5,6,240.0,0,0,0,0
2800000.0,Al Munsiyah,Riyadh, East Riyadh,4,3,500.0,0,0,0,0
5500000.0,Al Muhammadiyah,Makkah, Jeddah,7,7,631.0,0,1,0,0
2950000.0,Al Muhammadiyah,Riyadh, West Riyadh,4,5,324.0,1,0,1,0
1100000.0,Ash Sharq,Riyadh, East Riyadh,4,6,330.0,0,0,0,0
950000.0,Uqaz,Riyadh, South Riyadh,4,7,325.0,0,1,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,5,5,300.0,0,0,1,0
880000.0,Al Hazm,Riyadh, South Riyadh,4,5,250.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,3,4,300.0,0,0,1,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,7,288.0,0,0,0,0
1500000.0,Qurtubah,Riyadh, East Riyadh,4,3,276.0,0,0,0,0
1100000.0,Al Janadriyah,Riyadh, East Riyadh,4,4,324.0,0,0,0,0
3500000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,2,7,504.0,1,1,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,5,250.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,4,5,290.0,0,0,0,0
1200000.0,Tuwaiq,Riyadh, West Riyadh,5,5,270.0,0,0,0,0
1600000.0,Tuwaiq,Riyadh, West Riyadh,4,4,450.0,0,0,0,0
690000.0,Badr,Riyadh, South Riyadh,4,3,360.0,0,0,0,0
780000.0,Badr,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
2200000.0,An Narjis,Riyadh, North Riyadh,7,7,312.0,1,0,1,0
1350000.0,Al Munsiyah,Riyadh, East Riyadh,6,7,367.0,0,0,0,0
810000.0,Dirab,Riyadh, South Riyadh,3,4,313.0,0,0,0,0
1250000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,5,5,220.0,1,0,1,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,4,300.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,4,260.0,0,0,0,0
1400000.0,Ar Rimal,Riyadh, East Riyadh,5,5,360.0,0,0,0,0
1000000.0,Taibah,Riyadh, South Riyadh,4,6,273.0,0,0,0,0
1070000.0,Al Ghoroub,Riyadh, West Riyadh,3,4,420.0,0,0,0,0
860000.0,Dhahrat Namar,Riyadh, West Riyadh,4,5,200.0,0,0,0,0
1050000.0,Al Hamadaniyah,Makkah, Jeddah,5,5,300.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,4,250.0,0,0,0,0
1100000.0,Al Janadriyah,Riyadh, East Riyadh,4,7,324.0,0,0,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,4,250.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,5,300.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,4,260.0,0,0,0,0
1550000.0,Al Munsiyah,Riyadh, East Riyadh,4,4,288.0,0,0,0,0
1450000.0,Al Yaqoot,Makkah, Jeddah,5,5,250.0,1,0,0,2
1250000.0,Ar Rimal,Riyadh, East Riyadh,4,4,270.0,0,0,0,0
1070000.0,Ar Rimal,Riyadh, East Riyadh,4,4,243.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,5,5,300.0,0,0,1,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,6,6,300.0,0,0,0,0
1180000.0,Tuwaiq,Riyadh, West Riyadh,5,6,375.0,0,0,0,0
1680000.0,Al Qadisiyah,Riyadh, East Riyadh,6,6,375.0,0,0,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,4,7,264.0,1,0,0,0
1280000.0,Ar Rimal,Riyadh, East Riyadh,4,4,378.0,0,0,0,0
1900000.0,An Narjis,Riyadh, North Riyadh,4,4,306.0,1,0,1,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,5,300.0,0,0,0,0
950000.0,Al Ghoroub,Riyadh, West Riyadh,4,6,285.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,5,5,300.0,0,0,0,0
880000.0,Al Hazm,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,3,4,360.0,0,0,0,0
111.0,An Narjis,Riyadh, North Riyadh,4,7,350.0,0,0,1,0
1550000.0,Al Munsiyah,Riyadh, East Riyadh,4,4,288.0,0,0,0,0
1200000.0,Tuwaiq,Riyadh, West Riyadh,4,6,270.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,6,6,350.0,0,0,0,0
1280000.0,Al Munsiyah,Riyadh, East Riyadh,6,6,260.0,0,0,0,0
1100000.0,Al Qadisiyah,Riyadh, East Riyadh,6,6,260.0,0,0,0,0
960000.0,Al Ghoroub,Riyadh, West Riyadh,3,4,370.0,0,0,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,4,4,312.0,0,0,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,5,250.0,0,0,0,0
800000.0,Badr,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
1600000.0,Al Munsiyah,Riyadh, East Riyadh,4,5,288.0,0,0,0,0
820000.0,Badr,Riyadh, South Riyadh,4,5,410.0,0,0,0,0
800000.0,Badr,Riyadh, South Riyadh,4,3,360.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,4,260.0,0,0,0,0
850000.0,As Sawari,, Al Khubar,4,6,200.0,0,0,0,0
1150000.0,Tuwaiq,Riyadh, West Riyadh,6,7,355.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,4,5,250.0,0,0,0,0
1150000.0,Al Ghoroub,Riyadh, West Riyadh,4,6,360.0,0,0,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,4,250.0,0,0,0,0
1120000.0,Al Maizilah,Riyadh, East Riyadh,5,5,240.0,0,0,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,4,5,300.0,0,0,0,0
950000.0,Uqaz,Riyadh, South Riyadh,5,6,350.0,0,0,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,5,250.0,0,0,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,6,6,200.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,6,5,250.0,0,0,0,0
850000.0,Badr,Riyadh, South Riyadh,4,6,300.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,4,260.0,0,0,0,0
1000000.0,Ad Dar Al Baida,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,4,234.0,0,0,0,0
800000.0,Badr,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
870000.0,Badr,Riyadh, South Riyadh,6,5,216.0,0,0,0,0
2850.0,An Narjis,Riyadh, North Riyadh,5,4,450.0,0,0,0,0
1600000.0,Ar Rimal,Riyadh, East Riyadh,4,4,415.0,1,0,0,0
880000.0,Al Hazm,Riyadh, South Riyadh,5,5,200.0,0,0,0,0
4500000.0,Al Falah,Riyadh, North Riyadh,5,7,810.0,0,0,0,0
980000.0,Tuwaiq,Riyadh, West Riyadh,4,5,360.0,0,0,0,0
1300000.0,Al Munsiyah,Riyadh, East Riyadh,6,5,240.0,0,0,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,6,7,200.0,0,0,1,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,4,4,250.0,0,0,0,0
6000000.0,Al Hamra,Riyadh, East Riyadh,7,7,1237.0,0,1,0,0
1550000.0,Ar Rimal,Riyadh, East Riyadh,4,4,414.0,0,0,0,0
1130000.0,Ar Rimal,Riyadh, East Riyadh,4,4,284.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,4,4,294.0,0,0,0,0
2500000.0,Al Malqa,Riyadh, North Riyadh,4,7,360.0,1,0,0,0
1100000.0,Al Qadisiyah,Riyadh, East Riyadh,5,6,260.0,0,0,0,0
2400000.0,Al Qirawan,Riyadh, North Riyadh,4,6,300.0,1,0,1,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,3,2,360.0,0,0,0,0
1800000.0,Qurtubah,Riyadh, East Riyadh,3,7,415.0,0,0,0,0
3500000.0,Hittin,Riyadh, North Riyadh,4,5,455.0,0,0,0,0
1250000.0,Al Hamadaniyah,Makkah, Jeddah,5,5,300.0,0,0,0,0
2200000.0,Al Qusour,Riyadh, North Riyadh,4,5,355.0,0,0,0,0
2800000.0,Al Yasmin,Riyadh, North Riyadh,5,5,460.0,0,0,0,0
950000.0,Al Ghoroub,Riyadh, West Riyadh,3,3,360.0,0,0,0,0
6500000.0,Al Basatin,Makkah, Jeddah,5,7,400.0,0,0,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,4,3,324.0,0,0,0,0
1550000.0,Al Arid,Riyadh, North Riyadh,3,4,336.0,0,0,0,0
3100000.0,Al Malqa,Riyadh, North Riyadh,5,5,400.0,0,0,0,0
5000000.0,Al Wahah,Riyadh, North Riyadh,4,5,924.0,0,0,0,0
1300000.0,Az Zomorod,Makkah, Jeddah,7,7,300.0,0,0,0,0
1250000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,5,6,262.0,0,0,0,0
2800000.0,Al Malqa,Riyadh, North Riyadh,5,7,450.0,1,0,0,0
1080000.0,Ar Rahmanyah,Makkah, Jeddah,7,6,300.0,1,0,0,0
1600.0,Ar Rimal,Riyadh, East Riyadh,3,2,371.0,0,0,0,0
1700000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,6,7,312.0,0,0,0,0
2000000.0,An Narjis,Riyadh, North Riyadh,4,5,300.0,0,0,0,0
3400000.0,As Sahafah,Riyadh, North Riyadh,5,6,525.0,0,0,0,0
1220000.0,Al Ghoroub,Riyadh, West Riyadh,4,4,375.0,0,0,0,0
4900000.0,Hittin,Riyadh, North Riyadh,5,5,666.0,0,0,0,0
950000.0,As Salhiyah,Makkah, Jeddah,5,3,300.0,0,0,0,0
4500000.0,Al Qirawan,Riyadh, North Riyadh,4,7,780.0,0,0,0,0
2300000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,5,7,253.0,0,0,0,0
1350000.0,Al Arid,Riyadh, North Riyadh,4,6,200.0,0,0,0,0
950000.0,Al Ghoroub,Riyadh, West Riyadh,5,3,300.0,0,0,0,0
1100000.0,Dhahrat Laban,Riyadh, West Riyadh,3,3,262.0,0,0,0,0
6000000.0,Al Yasmin,Riyadh, North Riyadh,5,7,761.0,0,0,0,0
1300000.0,Ar Rahmanyah,Makkah, Jeddah,5,5,300.0,0,0,0,0
1200000.0,Al Jazirah,Riyadh, East Riyadh,3,4,476.0,0,0,0,0
1300000.0,Al Munsiyah,Riyadh, East Riyadh,5,2,350.0,0,0,0,0
1550000.0,Dhahrat Namar,Riyadh, West Riyadh,7,7,375.0,0,0,0,0
1450000.0,Industrial Area Phase 1,Makkah, King Abdullah Economic City,5,5,330.0,0,0,1,0
4000000.0,As Salhiyah,Makkah, Jeddah,7,7,600.0,0,0,0,0
4500000.0,Al Murjan,Makkah, Jeddah,6,5,800.0,0,0,0,0
2150.0,An Narjis,Riyadh, North Riyadh,3,2,399.0,0,0,0,0
1150000.0,Al Frosyah,Makkah, Jeddah,6,4,400.0,1,0,0,0
1050000.0,Al Hamadaniyah,Makkah, Jeddah,5,3,345.0,1,0,0,0
1150000.0,At Tahliyah,, Al Khubar,7,5,255.0,0,0,0,0
1900.0,Al Munsiyah,Riyadh, East Riyadh,5,4,337.0,0,0,0,0
3500000.0,Al Malqa,Riyadh, North Riyadh,4,7,420.0,0,0,0,0
1700000.0,Al Qusour,Riyadh, North Riyadh,4,5,300.0,1,0,0,0
1450000.0,Al Arid,Riyadh, North Riyadh,3,5,210.0,0,0,0,0
3600000.0,Hittin,Riyadh, North Riyadh,5,7,500.0,0,0,0,0
3100000.0,An Narjis,Riyadh, North Riyadh,5,5,500.0,0,0,0,0
3300000.0,Irqah,Riyadh, West Riyadh,5,7,600.0,0,0,0,0
1200000.0,Ash Sheraa,Makkah, Jeddah,5,5,200.0,0,0,0,0
1700000.0,Al Munsiyah,Riyadh, East Riyadh,3,2,417.0,0,0,0,0
850000.0,Al Badiah,Riyadh, West Riyadh,7,7,500.0,0,0,0,0
1450000.0,Al Awali,Riyadh, Al Riyadh,4,4,360.0,0,0,0,0
2500000.0,Hittin,Riyadh, North Riyadh,4,5,360.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,2,324.0,0,0,0,0
2050000.0,Ash Sheraa,Makkah, Jeddah,6,7,300.0,1,1,0,0
770000.0,Al Aziziyyah,Riyadh, Al Kharj,5,5,364.0,0,0,0,0
1900000.0,Ash Sheraa,Makkah, Jeddah,5,7,322.0,1,1,1,0
15000000.0,Ishbiliya,, Al Khubar,7,7,2508.0,0,0,0,1
1900000.0,Ash Sheraa,Makkah, Jeddah,5,7,322.0,1,1,1,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,4,4,300.0,0,0,1,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,4,5,310.0,0,0,0,0
1260000.0,Al Loaloa,Makkah, Jeddah,4,3,220.0,4,2,0,0
2050000.0,Ash Sheraa,Makkah, Jeddah,6,7,300.0,1,1,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,3,4,300.0,0,0,0,0
3800000.0,Al Muhammadiyah,Makkah, Jeddah,7,6,720.0,0,1,0,0
4500000.0,Ash Shati,Makkah, Jeddah,5,4,278.0,1,1,0,0
6500000.0,Al Murjan,Makkah, Jeddah,7,7,450.0,1,1,0,0
3100000.0,Al Basatin,Makkah, Jeddah,4,3,300.0,0,1,0,0
1250000.0,Al Hamadaniyah,Makkah, Jeddah,7,6,300.0,1,1,0,0
1800000.0,Abhur Ash Shamaliyah,Makkah, Jeddah,3,3,200.0,0,0,0,0
1130000.0,As Suwaidi Al Gharbi,Riyadh, West Riyadh,4,4,250.0,0,0,0,0
2500000.0,Abhur Al Janubiyah,Makkah, Jeddah,7,6,375.0,0,0,0,0
1300000.0,Ash Sheraa,Makkah, Jeddah,5,4,200.0,0,0,0,0
2100000.0,Al Arid,Riyadh, North Riyadh,3,4,644.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,6,7,300.0,0,0,0,0
930000.0,Dirab,Riyadh, South Riyadh,4,5,225.0,0,0,0,0
1580000.0,Ar Rimal,Riyadh, East Riyadh,5,5,415.0,0,0,0,0
1500000.0,Al Munsiyah,Riyadh, East Riyadh,5,5,288.0,0,0,0,0
1260000.0,Ar Rimal,Riyadh, East Riyadh,6,6,360.0,0,0,0,0
1230000.0,Ar Rimal,Riyadh, East Riyadh,4,4,312.0,0,0,0,0
1500000.0,Ar Rimal,Riyadh, East Riyadh,5,7,415.0,1,0,0,0
1270000.0,Ar Rimal,Riyadh, East Riyadh,4,4,270.0,0,0,0,0
1050000.0,Ar Rimal,Riyadh, East Riyadh,4,3,250.0,0,0,0,0
1080000.0,Ar Rimal,Riyadh, East Riyadh,4,5,241.0,0,0,0,0
1580000.0,Ar Rimal,Riyadh, East Riyadh,5,5,415.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,5,7,250.0,0,0,0,0
2500000.0,Ishbiliyah,Riyadh, East Riyadh,7,7,600.0,0,0,1,0
1150000.0,Ar Rimal,Riyadh, East Riyadh,5,5,251.0,0,0,0,0
4300000.0,Al Qirawan,Riyadh, North Riyadh,4,7,625.0,0,0,0,0
810000.0,Badr,Riyadh, South Riyadh,3,4,441.0,0,0,0,0
1270000.0,Al Kawthar,Makkah, Jeddah,7,7,313.0,0,0,1,0
810000.0,Badr,Riyadh, South Riyadh,3,4,360.0,0,0,0,0
1580000.0,Ar Rimal,Riyadh, East Riyadh,5,5,415.0,0,0,0,0
2500000.0,Ar Rimal,Riyadh, East Riyadh,5,4,506.0,0,0,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,6,5,205.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,5,5,372.0,0,0,0,0
1300000.0,Al Yarmuk,Riyadh, East Riyadh,5,5,250.0,0,0,1,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,4,4,200.0,0,0,0,0
1300000.0,Ar Rimal,Riyadh, East Riyadh,5,4,360.0,0,0,0,0
1280000.0,Ar Rimal,Riyadh, East Riyadh,6,7,360.0,1,0,0,0
1800000.0,Al Muhammadiyah,Makkah, Jeddah,5,6,404.0,0,0,1,0
1260000.0,Ash Shifa,Riyadh, South Riyadh,3,6,360.0,0,0,0,0
1400000.0,Az Zomorod,Makkah, Jeddah,7,7,312.0,1,0,1,0
1650000.0,Ar Rimal,Riyadh, East Riyadh,6,4,450.0,0,0,0,0
1200000.0,Al Janadriyah,Riyadh, East Riyadh,4,4,330.0,0,0,0,0
900000.0,Al Awali,Riyadh, Al Riyadh,5,5,210.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,5,268.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,5,4,300.0,0,0,0,0
1600000.0,Ar Rimal,Riyadh, East Riyadh,5,4,420.0,0,0,1,0
1400000.0,Al Loaloa,Makkah, Jeddah,2,7,300.0,0,0,0,0
2100000.0,An Nada,Riyadh, North Riyadh,4,4,250.0,0,0,1,0
950000.0,Badr,Riyadh, South Riyadh,4,6,250.0,0,0,0,0
1285000.0,Ar Rimal,Riyadh, East Riyadh,5,5,277.0,0,0,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,5,5,200.0,0,0,0,0
1180000.0,Tuwaiq,Riyadh, West Riyadh,5,5,270.0,0,0,0,0
980000.0,Ar Rimal,Riyadh, East Riyadh,4,4,315.0,0,0,0,0
1050000.0,Ar Rimal,Riyadh, East Riyadh,4,5,216.0,0,0,0,0
1000000.0,Ar Rimal,Riyadh, East Riyadh,5,4,240.0,0,0,0,0
1150000.0,Al Qadisiyah,Riyadh, East Riyadh,4,5,250.0,0,0,0,0
2200000.0,Ash Sheraa,Makkah, Jeddah,5,7,330.0,1,1,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,5,5,200.0,0,0,0,0
1700000.0,Al Yarmuk,Riyadh, East Riyadh,5,4,288.0,0,0,1,0
1500000.0,Ar Rimal,Riyadh, East Riyadh,4,4,378.0,0,0,1,0
1000000.0,Al Hazm,Riyadh, South Riyadh,3,5,225.0,0,0,0,0
1100000.0,Al Janadriyah,Riyadh, East Riyadh,4,4,300.0,0,0,0,0
950000.0,Uqaz,Riyadh, South Riyadh,6,7,330.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,5,7,372.0,0,0,0,0
1140000.0,Ar Rimal,Riyadh, East Riyadh,4,6,264.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,4,3,350.0,0,0,0,0
1700000.0,Al Yaqoot,Makkah, Jeddah,6,6,312.0,1,1,1,0
1280000.0,Az Zomorod,Makkah, Jeddah,7,5,312.0,1,0,0,0
1050000.0,Al Qadisiyah,Riyadh, East Riyadh,4,5,200.0,0,0,0,0
1050000.0,Ar Rimal,Riyadh, East Riyadh,4,5,209.0,0,0,0,0
2500000.0,Qurtubah,Riyadh, East Riyadh,4,5,437.0,0,0,0,0
1270000.0,Ar Rimal,Riyadh, East Riyadh,4,4,300.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,5,5,250.0,0,0,0,0
1460000.0,Al Qadisiyah,Riyadh, East Riyadh,6,6,334.0,0,0,0,0
1050000.0,Ar Rimal,Riyadh, East Riyadh,6,6,240.0,0,0,0,0
950000.0,Al Hazm,Riyadh, South Riyadh,3,5,225.0,0,0,0,0
880000.0,Dirab,Riyadh, South Riyadh,5,6,225.0,0,0,0,0
1350000.0,Ar Rimal,Riyadh, East Riyadh,5,5,360.0,0,0,0,0
16000000.0,At Tahliyah,, Al Khubar,4,6,370.0,0,0,0,0
1250000.0,Ar Rimal,Riyadh, East Riyadh,4,4,300.0,0,0,0,0
1000000.0,Al Qadisiyah,Riyadh, East Riyadh,4,3,200.0,0,0,0,0
930000.0,Ad Dar Al Baida,Riyadh, South Riyadh,4,6,275.0,0,0,0,0
1150000.0,Al Qadisiyah,Riyadh, East Riyadh,4,4,250.0,0,0,0,0
1200000.0,Ar Rimal,Riyadh, East Riyadh,5,7,276.0,0,0,0,0
1000000.0,Ash Shifa,Riyadh, South Riyadh,4,5,312.0,0,0,0,0
1000000.0,Al Mahdiyah,Riyadh, West Riyadh,2,5,200.0,0,0,0,0
1850000.0,An Narjis,Riyadh, North Riyadh,5,6,345.0,0,0,0,0
880000.0,Dirab,Riyadh, South Riyadh,6,6,225.0,0,0,0,0
1180000.0,Badr,Riyadh, South Riyadh,4,5,420.0,0,0,0,0
820000.0,Badr,Riyadh, South Riyadh,5,6,250.0,0,0,0,0
1250000.0,Al Munsiyah,Riyadh, East Riyadh,4,4,233.0,0,0,0,0
2500000.0,Al Yasmin,Riyadh, North Riyadh,4,4,360.0,0,0,0,0
1220000.0,Al Ghoroub,Riyadh, West Riyadh,4,4,375.0,0,0,0,0
1650000.0,Al Arid,Riyadh, North Riyadh,4,5,337.0,0,0,0,0
3900000.0,Hittin,Riyadh, North Riyadh,5,5,525.0,0,0,0,0
2500000.0,Abhur Al Janubiyah,Makkah, Jeddah,6,7,375.0,1,1,0,0
1300000.0,Al Wahah,Makkah, Jeddah,7,7,400.0,1,0,1,0
6500000.0,Ar Rihab,Makkah, Jeddah,7,7,2300.0,0,0,0,0
1700000.0,Az Zuhur,, Ad Dammam,5,4,564.0,0,0,0,0
2300000.0,An Naim,Makkah, Jeddah,5,7,330.0,0,0,0,0
4000000.0,Uhud,, Ad Dammam,6,7,1050.0,0,0,0,0
4000000.0,Abhur Al Janubiyah,Makkah, Jeddah,4,6,600.0,0,0,0,0
2200000.0,Al Munsiyah,Riyadh, East Riyadh,4,3,500.0,0,0,1,0
1000000.0,As Salhiyah,Makkah, Jeddah,4,4,300.0,0,0,0,0
1550000.0,Al Yaqoot,Makkah, Jeddah,7,7,280.0,1,1,0,1
2500000.0,Abhur Al Janubiyah,Makkah, Jeddah,5,4,450.0,0,0,0,0
980000.0,Al Ghoroub,Riyadh, West Riyadh,3,3,369.0,0,0,0,0
950000.0,As Suwaidi,Riyadh, West Riyadh,7,7,500.0,0,0,0,0
900000.0,Al Wahah,Makkah, Jeddah,5,3,360.0,1,0,1,0
1550000.0,As Swaryee,Makkah, Jeddah,5,6,300.0,1,0,0,0
2000000.0,Ar Rimal,Riyadh, East Riyadh,4,3,480.0,1,0,0,0
1100000.0,Al Yaqoot,Makkah, Jeddah,4,5,220.0,1,0,1,1
1170000.0,Al Qadisiyah,Riyadh, East Riyadh,4,3,288.0,0,0,0,0
1950000.0,Al Qirawan,Riyadh, North Riyadh,5,4,337.0,0,0,0,0
1500000.0,Ar Rimal,Riyadh, East Riyadh,4,3,430.0,0,0,0,0
1600000.0,Az Zomorod,Makkah, Jeddah,6,7,312.0,1,1,1,0
950000.0,Shubra,Riyadh, West Riyadh,7,7,440.0,0,0,0,0
2000000.0,An Narjis,Riyadh, North Riyadh,5,7,265.0,1,0,1,1
2350000.0,Al Munsiyah,Riyadh, East Riyadh,4,4,455.0,0,0,0,0
1100000.0,Ar Rimal,Riyadh, East Riyadh,4,5,235.0,0,0,0,0
1500000.0,As Suwaidi Al Gharbi,Riyadh, West Riyadh,7,7,500.0,0,0,0,0
7000000.0,Al Yasmin,Riyadh, North Riyadh,7,7,1000.0,2,1,0,0
1430000.0,Taibah,Makkah, Jeddah,6,7,375.0,1,1,1,1
6500000.0,Hittin,Riyadh, North Riyadh,5,5,500.0,0,1,0,0
1250000.0,As Salhiyah,Makkah, Jeddah,7,7,360.0,1,0,0,0
3500000.0,Al Muruj,Riyadh, North Riyadh,5,5,300.0,1,0,0,0
1200000.0,Al Murabba,Riyadh, Downtown Riyadh,4,7,725.0,0,0,0,0
1300000.0,Taibah,Makkah, Jeddah,3,5,316.0,1,0,0,0
1350000.0,Al Yaqoot,Makkah, Jeddah,6,7,275.0,2,2,2,0
2600000.0,Uqaz,Riyadh, South Riyadh,5,7,630.0,0,0,0,0
1250000.0,Al Hamadaniyah,Makkah, Jeddah,2,5,450.0,0,0,0,0
1700000.0,Taibah,Makkah, Jeddah,7,7,600.0,1,0,1,0
1300000.0,Ar Rahmanyah,Makkah, Jeddah,5,4,350.0,0,0,0,0
1300000.0,Al Hamadaniyah,Makkah, Jeddah,7,7,350.0,0,0,0,0
1290000.0,Al Hazm,Riyadh, South Riyadh,3,3,335.0,0,0,1,0
1150000.0,Ar Rahmanyah,Makkah, Jeddah,7,6,300.0,0,0,0,0
1200000.0,As Salhiyah,Makkah, Jeddah,7,7,330.0,0,0,0,0
3450000.0,Hittin,Riyadh, North Riyadh,5,5,554.0,1,1,0,0
300000.0,Manfuhah Al Jadidah,Riyadh, Downtown Riyadh,2,3,215.0,0,0,0,0
1150000.0,Ar Rahmanyah,Makkah, Jeddah,7,6,300.0,0,0,0,0
1200000.0,As Salhiyah,Makkah, Jeddah,7,7,330.0,0,0,0,0
3450000.0,Hittin,Riyadh, North Riyadh,5,5,554.0,1,1,0,0
